Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191",,,,,Direct observations of pandanus-tool manufacture and use by a New Caledonian crow (Corvus moneduloides).,,,,,,,,Animal Cognition,,,,7,2,,,114,120,,,,10.1007/s10071-003-0200-0,,,,,,,Article,Apr-04,2004,"New Caledonian crows are reported to have impressive pandanus-tool manufacture abilities.. These claims are based on an extensive artefact record. However, inferring behavioural and cognitive abilities without direct observation of tool manufacture is problematic. Here we report (and document on video) direct observations of a crow making and using stepped pandanus tools at Pic Ningua. We observed (1) a bias for making tools on left edges consistent with that previously found at the site, (2) faithful manufacture of a stepped design with high overall congruence in the shapes of tools, (3) the use of convergent rips to first form the tapered end working away from the trunk then the wide end working towards the trunk, (4) appropriate functional use of stepped tools by use of the leaf-edge barbs to hook food from holes, and (5) consistent holding of tools on the left side of its head when using them. Our observations verify most of the claims based on the artefact record, but the crow's exact manufacture technique was slightly different to that inferred previous",,,,,,,,,71,0,2,0,53,0,76,,,1435-9448,,,,,,,,,,,"Univ Auckland, Dept Psychol, Auckland 92019, New Zealand",,,,01/04/2004,ZOOREC:ZOOR14008046805,15069611
1,J,"Chappell, Jackie; Kacelnik, Alex",,,,"Chappell, Jackie/W-6772-2019","Chappell, Jackie/0000-0001-7338-9449",,,,,Selection of tool diameter by New Caledonian crows Corvus moneduloides.,,,,,,,,Animal Cognition,,,,7,2,,,121,127,,,,10.1007/s10071-003-0202-y,,,,,,,Article,Apr-04,2004,"One important element of complex and flexible tool use, particularly where tool manufacture is involved, is the ability to select or manufacture appropriate tools anticipating the needs of any given task - an ability that has been rarely tested in non-primates. We examine aspects of this ability in New Caledonian crows - a species known to be extraordinary tool users and manufacturers. In a 2002 study, Chappell and Kacelnik showed that these crows were able to select a tool of the appropriate length for a task among a set of different lengths, and in 2002, Weir, Chappell and Kacelnik showed that New Caledonian crows were able to shape unfamiliar materials to create a usable tool for a specific task. Here we examine their handling of tool diameter. In experiment 1, we show that when facing three loose sticks that were usable as tools, they preferred the thinnest one. When the three sticks were presented so that one was loose and the other two in a bundle, they only disassembled the bundle when their preferred tool was tied. In experiment 2, we show that they manufacture, and modify during use, a tool of a suitable diameter from a tree branch, according to the diameter of the hole through which the tool will have to be inserted. These results add to the developing picture of New Caledonian crows as sophisticated tool users and manufacturers, having an advanced level of folk physics.",,,,,,,,,87,2,1,0,69,0,91,,,1435-9448,,,,,,,,,,,"Dept Zool, S Pk Rd, Oxford OX1 3PS, United Kingdom",,,,01/04/2004,ZOOREC:ZOOR14008046806,15069612
1,J,"Rutledge, Robb; Hunt, Gavin R.",,,,,"Rutledge, Robb/0000-0001-7337-5039",,,,,Lateralized tool use in wild New Caledonian crows.,,,,,,,,Animal Behaviour,,,,67,2,,,327,332,,,,10.1016/j.anbehav.2003.07.002,,,,,,,Article,Feb-04,2004,"Many vertebrate species exhibit sensory and motor asymmetries. Laterality studies of tool use have focused on primates, where hemispheric asymmetries, manifested behaviourally in hand preferences, are thought to be associated with complex motor tasks. Here we report strong individual lateralization for tool use in birds. New Caledonian crows, Corvus moneduloides, hold stick tools with their bills while foraging, often with the nonworking end laterally positioned on one side of the head and the working end possibly positioned in the binocular field. We observed four wild crows to determine whether tools were consistently held on one side. All crows showed a significant preference (two right, two left). This preference was independent of any asymmetry in tool manufacture and held for artificial holes similarly accessible for tools held on either side. This is the first demonstration of lateralized tool use in a nonprimate. In addition, all 173 tools used unilaterally were held only on a crow's preferred side. Such pronounced individual laterality for tool use in natural conditions has previously been reported only in humans and chimpanzees.",,,,,,,,,40,0,1,0,32,0,46,,,0003-3472,,,,,,,,,,,"Department of Psychology, University of Auckland, Private Bag 92019, Auckland, New Zealand",,,,01/02/2004,ZOOREC:ZOOR14005031176,
1,J,"Weir, Alex A.S.; Chappell, Jackie; Kacelnik, Alex",,,,"Weir, Alex AS/B-4664-2008; Chappell, Jackie/W-6772-2019","Chappell, Jackie/0000-0001-7338-9449",,,,,Shaping of hooks in New Caledonian crows.,,,,,,,,Science (Washington D C),,,,297,5583,,,981,981,,,,10.1126/science.1073433,,,,,,,Article,09-Aug-02,2002,,,,,,,,,,393,4,5,0,237,0,440,,,0036-8075,,,,,,,,,,,"Department of Zoology, South Parks Road, Oxford OX1 3PS, United Kingdom",,,,09/08/2002,ZOOREC:ZOOR13800061169,12169726
1,J,"Chappell, Jackie; Kacelnik, Alex",,,,"Chappell, Jackie/W-6772-2019","Chappell, Jackie/0000-0001-7338-9449",,,,,"Tool selectivity in a non-primate, the New Caledonian crow (Corvus moneduloides).",,,,,,,,Animal Cognition,,,,5,2,,,71,78,,,,10.1007/s10071-002-0130-2,,,,,,,Article,Jun-02,2002,,,,,,,,,,158,2,3,0,111,0,172,,,1435-9448,,,,,,,,,,,"Department of Zoology, University of Oxford, South Parks Road, Oxford, OX1 3PS, United Kingdom",,,,01/06/2002,ZOOREC:ZOOR13800059288,12150038
1,J,"Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191",,,,,Species-wide manufacture of stick-type tools by New Caledonian Crows.,,,,,,,,Emu,,,,102,4,,,349,353,,,,10.1071/MU01056,,,,,,,Article,2002,2002,"We describe 15 additional stick-type tools collected from New Caledonian Crows since the first detailed description of these tools in 1996. All 15 tools were plant material and most were manufactured from living plants. Eleven of the tools were twigs or the midribs of leaves, one was a section of bamboo stem, and the remaining three tools were sections of fern stolon. Nine tools were hooked, including examples of two new varieties of these tools made from a thorny vine and fern stolon. The use of a diverse range of raw material to manufacture tools, and material-specific tool-making techniques further demonstrates flexibility and innovation in Crows' tool manufacture. Our findings indicate that stick-type tools are used widely by Crows and that they are used throughout the year. New Caledonian Crows join hominids and Chimpanzees as species with the flexible and widespread manufacture of stick-type tools. They join hominids as species with the widespread manufacture of distinct types of tools.",,,,,,,,,55,1,0,0,40,1,60,,,0158-4197,,,,,,,,,,,"Department of Psychology, University of Auckland, Auckland, 92019, New Zealand",,,,01/01/2002,ZOOREC:ZOOR13900013606,
1,J,"Hunt, Gavin R.; Sakuma, Fumio; Shibata, Yoshihide",,,,,,,,,,New Caledonian Crows drop candle-nuts onto rock from communally used forks on branches.,,,,,,,,Emu,,,,102,3,,,283,290,,,,10.1071/MU01037,,,,,,,Article,2002,2002,"Many birds and non-human primates purposely drop or throw down objects from a height to achieve a goal. Tool-using New Caledonian Crows, Corvus moneduloides, are one of the few birds that drop nuts, and do so when standing on a substrate. In this initial study of their nut-dropping, we watched free-living Crows at Sarramea drop Aleurites moluccana 'candle-nuts' from branches onto rock at two locations 200 m apart. Over three consecutive days, Crows dropped nuts 208 and 85 times, respectively, from two branches at one of the locations, and 74 times over three days from one branch at the other location. Most nuts that broke or were damaged and prised open were dropped 2-3 times. Aside from 18 unseen cases, birds released all 349 nuts from forks in the branches, not directly from their bills. Our findings confirm early reports that suggested that Crows select branches non-randomly for nut-dropping, drop candle-nuts onto anvils from predetermined locations on branches and communally use nut-dropping branches. In addition, we report here new behaviour associated with animals dropping objects from a height: (i) the placing of objects on a substrate to release them, and (ii) the repeated dropping of objects from the same release position in three-dimensional space by the use of forks in branches. Nut-dropping from forks is well suited for experimental work to investigate the evolution, maintenance and transmission of a novel, object-related foraging behaviour.",,,,,,,,,22,1,0,0,18,1,25,,,0158-4197,,,,,,,,,,,"Department of Psychology, University of Auckland, Auckland, 92019, New Zealand",,,,01/01/2002,ZOOREC:ZOOR13800063123,
1,J,"Mostini, Leonardo",,,,,,,,,,Event of tools use in corvids.,,,,Episodio d'uso di strumenti da parte di corvidi.,,,,Rivista Italiana di Ornitologia,,,,70,2,,,182,183,,,,,,,,,,,Article,Dicembre 2000,2000,,,,,,,,,,0,0,0,0,0,0,0,,,0035-6875,,,,,,,,,,,"Via Vittorio Veneto 8, 28071 Borgolavezzaro (NO), Italy",,,,01/12/2000,ZOOREC:ZOOR13700052277,
1,J,"Hunt, Gavin R.",,,,,,,,,,Tool use by the New Caledonian crow Corvus moneduloides to obtain Cerambycidae from dead wood.,,,,,,,,Emu,,,,100,2,,,109,114,,,,10.1071/MU9852,,,,,,,Article,Jun-00,2000,"From a successful effort in late 1997 to film crow tool-use with the BBC Natural History Unit, I present the first detailed description of New Caledonian Crows Corvus moneduloides using tools to extract larvae of an endemic Cerambycidae:Prioninae from dead wood. I observed birds over a six-week period at Sarramea where fallen Aleurites moluccana logs were 'salted' with the larvae. Crows habitually used mostly A. moluccana leaf-stems to extract larvae from holes and manufacture was also common when birds removed leaves from leaf-stems before using tools. The techniques of adult crows varied but were more proficient than those of a juvenile crow that frequented the site. Tool-use to extract Cerambycidae from dead wood was probably an important part of the foraging behaviour of the crows year-round. My observations here and elsewhere show that crows in different localities can have distinctly different traditions in their tool behaviour.",,,,,,,,,61,0,0,0,40,0,65,,,0158-4197,,,,,,,,,,,"Department of Psychology, University of Auckland, Auckland 92019, New Zealand",,,,01/06/2000,ZOOREC:ZOOR13600091574,
1,J,"Caffrey, Carolee",,,,,,,,,,Tool modification and use by an American crow.,,,,,,,,Wilson Bulletin,,,,112,2,,,283,284,,,,10.1676/0043-5643(2000)112[0283:TMAUBA]2.0.CO;2,,,,,,,Article,Jun-00,2000,An American Crow (Corvus brachyrhynchos) was observed to modify and use a piece of wood as a probe.,,,,,,,,,12,0,0,0,7,0,16,,,0043-5643,,,,,,,,,,,"Zoology Dept., Oklahoma State Univ., Stillwater, OK 74075, USA",,,,01/06/2000,ZOOREC:ZOOR13600071550,
1,J,"Hunt, Gavin Raymond",,,,,,,,,,"Human-like, population-level specialization in the manufacture of pandanus tools by New Caledonian crows Corvus moneduloides.",,,,,,,,Proceedings Royal Society of London Series B Biological Sciences,,,,267,1441,,,403,413,,,,10.1098/rspb.2000.1015,,,,,,,Article,22-Feb-00,2000,,,,,,,,,,90,0,1,0,46,1,95,,,0080-4649,,,,,,,,,,,"Department of Psychology, University of Auckland, Auckland 92019, New Zealand",,,,22/02/2000,ZOOREC:ZOOR13600071130,10722223
1,J,"Hunt, Gavin R.",,,,,,,,,,Manufacture and use of hook-tools by New Caledonian crows.,,,,,,,,Nature (London),,,,379,6562,,,249,251,,,,10.1038/379249a0,,,,,,,Article,18-Jan-96,1996,"Tool behaviour in wild birds has been described as mostly stereotyped, and tool manufacture involves little modification of material. Here I report in New Caledonian crows Corvus moneduloides the manufacture and use of two different types of book tool to aid prey capture: hooked-twig and stepped-cut barbed pandanus leaf. Crow tool manufacture had three features new to tool use in free-living nonhumans: a high degree of standardization, distinctly discrete tool types with definite imposition of form in tool shaping, and the use of hooks. These features only first appeared in the stone and bone tool-using cultures of early humans after the Lower Palaeolithic, which indicates that crows have achieved a considerable technical capability in their tool manufacture and use.",,,,,,,,,402,5,5,0,251,2,457,,,0028-0836,,,,,,,,,,,"Department of Ecology, Massey University, Private Bag 11222, Palmerston North, New Zealand",,,,18/01/1996,ZOOREC:ZOOR13300033560,
1,J,"Rolando, A.; Zunino, M.",,,,,,,,,,Observations of tool use in corvids.,,,,,,,,Ornis Scandinavica,,,,23,2,,,201,202,,,,10.2307/3676451,,,,,,,Article,1992,1992,,,,,,,,,,5,0,0,0,2,0,6,,,0030-5693,,,,,,,,,,,,,,,01/01/1992,ZOOREC:ZOOR12900015507,
1,J,"Rajan, S.A.; Balasubramanian, P.",,,,,,,,,,Tool-using behaviour in Indian house crow Corvus splendens.,,,,,,,,Journal of the Bombay Natural History Society,,,,86,3,,,450,450,,,,,,,,,,,Article,1989[1990],1990,,,,,,,,,,4,0,0,0,2,0,4,,,0006-6982,,,,,,,,,,,,,,,01/01/1990,ZOOREC:ZOOR12700038547,
1,J,"Andersson, S.",,,,,,,,,,Tool use by the fan-tailed raven (Corvus rhipidurus).,,,,,,,,Condor,,,,91,4,,,99,99,,,,,,,,,,,Article,1989,1989,,,,,,,,,,0,0,0,0,0,0,0,,,0010-5422,,,,,,,,,,,,,,,01/01/1989,ZOOREC:ZOOR12600038628,
1,J,"Deryaghina, M.A.; Zorina, Z.A.; Markina, N.V.",,,,,,,,,,Development of manipulatory activity in Vertebrata phylogenesis.,,,,,,,,Zhurnal Obshchei Biologii,,,,49,3,,,304,317,,,,,,,,,,,Article,1988,1988,,,,,,,,,,2,0,1,0,2,0,2,,,0044-4596,,,,,,,,,,,,,,,01/01/1988,ZOOREC:ZOOR12500011061,
1,J,"Heinrich, B.",,,,,,,,,,Raven tool use?,,,,,,,,Condor,,,,90,1,,,270,271,,,,10.2307/1368467,,,,,,,Article,1988,1988,,,,,,,,,,9,0,1,0,4,0,9,,,0010-5422,,,,,,,,,,,,,,,01/01/1988,ZOOREC:ZOOR12500014674,
1,J,"Reid, J.B.",,,,,,,,,,"Tool-use by a rook (Corvus frugilegus), and its causation.",,,,,,,,Animal Behaviour,,,,30,4,,,1212,1216,,,,10.1016/S0003-3472(82)80213-3,,,,,,,Article,1982,1982,"A young captive rook, C. frugilegus, inserted a plug into a plug-hole in its aviary floor so that a pool of water formed, which was used by all 4 rooks in the aviary for drinking and bathing. The bird was selective about which, of 6 holes, it chose for insertion of the tool, choosing the appopriate one with respect to the water source. Days on which attempted or successful tool-use occurred were drier than other days, and days of successful tool-use were also warmer. Availability of fresh water to the birds did not influence the occurrence of tool-use.",,,,,,,,,14,0,0,0,6,0,14,,,0003-3472,,,,,,,,,,,,,,,01/01/1982,ZOOREC:ZOOR11900004754,
1,J,"Orenstein, R.I.",,,,,,,,,,Tool-use by the New Caledonian crow (Corvus moneduloides).,,,,,,,,Auk,,,,89,3,,,674,676,,,,,,,,,,,Article,1972,1972,,,,,,,,,,22,0,0,0,11,0,25,,,,,,,,,,,,,,,,,,01/01/1972,ZOOREC:ZOOR10900007025,
